Instrument,Action,Type,Quantity,Limit,Stop,State,Filled,Avg. price,Remaining,Name,Strategy,OCO,Time,Cancel,
MNQ MAR24,Sell,Stop Market,1,16916.75,16916.75,Cancelled,0,0,1,Stop Loss Keltner channel B,,6ee8f023-8803-4407-b358-46cdabdcede92071199255,12/21/2023 9:30:16 AM,,
MNQ MAR24,Sell,Limit,1,16918.25,16918.25,Filled,1,16918.5,0,K.Chan Offset 3 C,,04a53442-cf7e-48c7-a597-8a2a6dce1ea7964525603,12/21/2023 9:30:16 AM,,
MNQ MAR24,Sell,Limit,1,16917.75,16917.75,Filled,1,16918,0,K.Chan Offset 2 B,,6ee8f023-8803-4407-b358-46cdabdcede92071199255,12/21/2023 9:30:15 AM,,
MNQ MAR24,Sell,Stop Market,1,16916.25,16916.25,Cancelled,0,0,1,Stop Loss Keltner channel A,,f8cc8f4a-e9b0-4822-817b-ef1e5d122974120503522,12/21/2023 9:30:15 AM,,
MNQ MAR24,Sell,Limit,1,16917.50,16917.50,Filled,1,16917.5,0,K.Chan Offset 1 A,,f8cc8f4a-e9b0-4822-817b-ef1e5d122974120503522,12/21/2023 9:30:15 AM,,
MNQ MAR24,Buy,Market,1,16915.75,16915.75,Filled,1,16916.25,0,Buy Market Entry C,,,12/21/2023 9:30:15 AM,,
MNQ MAR24,Buy,Market,1,16915.75,16915.75,Filled,1,16916.25,0,Buy Market Entry B,,,12/21/2023 9:30:15 AM,,
MNQ MAR24,Buy,Market,1,16915.75,16915.75,Filled,1,16916.25,0,Buy Market Entry A,,,12/21/2023 9:30:15 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16918.00,16918.00,Cancelled,0,0,1,Stop Loss Keltner channel C,,a4ea58ce-8fc1-4dd8-bac5-351af826d8661511532827,12/21/2023 9:30:13 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16918.50,16918.50,Cancelled,0,0,1,Stop Loss Keltner channel B,,7993e94e-bdf5-4c85-bf5d-ee146ba733571429338685,12/21/2023 9:30:13 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16919.50,16921.00,Cancelled,0,0,1,Stop Loss Keltner channel A,,3d00cd19-5e68-4be8-b742-97173095f8a670791068,12/21/2023 9:30:13 AM,,
MNQ MAR24,Buy to cover,Limit,1,16916.50,16916.50,Filled,1,16916.5,0,K.Chan Offset 3 C,,a4ea58ce-8fc1-4dd8-bac5-351af826d8661511532827,12/21/2023 9:30:13 AM,,
MNQ MAR24,Buy to cover,Limit,1,16917.00,16917.00,Filled,1,16917,0,K.Chan Offset 2 B,,7993e94e-bdf5-4c85-bf5d-ee146ba733571429338685,12/21/2023 9:30:13 AM,,
MNQ MAR24,Buy to cover,Limit,1,16917.50,16917.50,Filled,1,16917.5,0,K.Chan Offset 1 A,,3d00cd19-5e68-4be8-b742-97173095f8a670791068,12/21/2023 9:30:13 AM,,
MNQ MAR24,Sell short,Market,1,16918.75,16918.75,Filled,1,16918.75,0,Sell Market Entry C,,,12/21/2023 9:30:13 AM,,
MNQ MAR24,Sell short,Market,1,16918.75,16918.75,Filled,1,16918.75,0,Sell Market Entry B,,,12/21/2023 9:30:13 AM,,
MNQ MAR24,Sell short,Market,1,16918.75,16918.75,Filled,1,16918.5,0,Sell Market Entry A,,,12/21/2023 9:30:13 AM,,
MNQ MAR24,Sell,Stop Market,1,16919.00,16919.00,Cancelled,0,0,1,Stop Loss Keltner channel C,,3edabcb8-698f-44a2-9519-04ae725bd6341966580314,12/21/2023 9:30:13 AM,,
MNQ MAR24,Sell,Stop Market,1,16919.00,16919.00,Cancelled,0,0,1,Stop Loss Keltner channel B,,c6e2feb1-ac06-45a2-9dac-8f96b293f3ba228125945,12/21/2023 9:30:13 AM,,
MNQ MAR24,Sell,Stop Market,1,16918.00,16918.00,Cancelled,0,0,1,Stop Loss Keltner channel A,,3b3e6e56-814e-4717-bd4d-ade810d295201818644965,12/21/2023 9:30:12 AM,,
MNQ MAR24,Sell,Limit,1,16919.50,16919.50,Filled,1,16919.75,0,K.Chan Offset 3 C,,3edabcb8-698f-44a2-9519-04ae725bd6341966580314,12/21/2023 9:30:12 AM,,
MNQ MAR24,Sell,Limit,1,16919.00,16919.00,Filled,1,16919,0,K.Chan Offset 2 B,,c6e2feb1-ac06-45a2-9dac-8f96b293f3ba228125945,12/21/2023 9:30:12 AM,,
MNQ MAR24,Sell,Limit,1,16919.00,16918.50,Filled,1,16919.5,0,K.Chan Offset 1 A,,3b3e6e56-814e-4717-bd4d-ade810d295201818644965,12/21/2023 9:30:12 AM,,
MNQ MAR24,Buy,Market,1,16917.75,16917.75,Filled,1,16918.5,0,Buy Market Entry C,,,12/21/2023 9:30:12 AM,,
MNQ MAR24,Buy,Market,1,16917.75,16917.75,Filled,1,16918.5,0,Buy Market Entry B,,,12/21/2023 9:30:12 AM,,
MNQ MAR24,Buy,Market,1,16917.75,16917.75,Filled,1,16918.5,0,Buy Market Entry A,,,12/21/2023 9:30:12 AM,,
MNQ MAR24,Sell,Market,1,0,0,Filled,1,16916.5,0,Stop Loss Keltner channel C,,,12/21/2023 9:30:12 AM,,
MNQ MAR24,Sell,Limit,1,16920.25,16920.25,Cancelled,0,0,1,K.Chan Offset 3 C,,245b3d1d-5f80-4add-beec-01c2eb43fb7b723020996,12/21/2023 9:30:12 AM,,
MNQ MAR24,Sell,Limit,1,16919.75,16919.75,Cancelled,0,0,1,K.Chan Offset 2 B,,33e0a6f9-d0b5-4586-adcb-a4645cabc2972130905677,12/21/2023 9:30:12 AM,,
MNQ MAR24,Sell,Limit,1,16919.25,16919.25,Cancelled,0,0,1,K.Chan Offset 1 A,,e6f01ef2-dec8-48f6-8a92-7f04bab352152014402127,12/21/2023 9:30:12 AM,,
MNQ MAR24,Sell,Stop Market,1,16918.00,16918.00,Cancelled,0,0,1,Stop Loss Keltner channel C,,245b3d1d-5f80-4add-beec-01c2eb43fb7b723020996,12/21/2023 9:30:12 AM,,
MNQ MAR24,Sell,Stop Market,1,16918.00,16918.00,Filled,1,16917.5,0,Stop Loss Keltner channel B,,33e0a6f9-d0b5-4586-adcb-a4645cabc2972130905677,12/21/2023 9:30:12 AM,,
MNQ MAR24,Sell,Stop Market,1,16918.00,16918.00,Filled,1,16917.75,0,Stop Loss Keltner channel A,,e6f01ef2-dec8-48f6-8a92-7f04bab352152014402127,12/21/2023 9:30:11 AM,,
MNQ MAR24,Buy,Market,1,16918.25,16918.25,Filled,1,16918.75,0,Buy Market Entry C,,,12/21/2023 9:30:11 AM,,
MNQ MAR24,Buy,Market,1,16918.25,16918.25,Filled,1,16918.75,0,Buy Market Entry B,,,12/21/2023 9:30:11 AM,,
MNQ MAR24,Buy,Market,1,16918.25,16918.25,Filled,1,16918.75,0,Buy Market Entry A,,,12/21/2023 9:30:11 AM,,
MNQ MAR24,Buy to cover,Market,1,0,0,Filled,1,16918.5,0,Close Short,,,12/21/2023 9:30:11 AM,,
MNQ MAR24,Buy to cover,Limit,1,16917.25,16918.00,Cancelled,0,0,1,K.Chan Offset 3 C,,7f0fdf46-1562-4362-a9a6-134e831000c4946919089,12/21/2023 9:30:11 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16918.50,16918.50,Cancelled,0,0,1,Stop Loss Keltner channel C,,7f0fdf46-1562-4362-a9a6-134e831000c4946919089,12/21/2023 9:30:11 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16918.50,16918.50,Cancelled,0,0,1,Stop Loss Keltner channel B,,2018f7c8-0930-4639-988d-257a0cfcf35b241016287,12/21/2023 9:30:11 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16918.50,16918.50,Cancelled,0,0,1,Stop Loss Keltner channel A,,e733cfb9-234b-4dbd-ab15-c23f941f1bcd1019067856,12/21/2023 9:30:11 AM,,
MNQ MAR24,Buy to cover,Limit,1,16917.25,16918.50,Filled,1,16916.75,0,K.Chan Offset 2 B,,2018f7c8-0930-4639-988d-257a0cfcf35b241016287,12/21/2023 9:30:11 AM,,
MNQ MAR24,Buy to cover,Limit,1,16917.25,16919.00,Filled,1,16917,0,K.Chan Offset 1 A,,e733cfb9-234b-4dbd-ab15-c23f941f1bcd1019067856,12/21/2023 9:30:11 AM,,
MNQ MAR24,Sell short,Market,1,16919.75,16919.75,Filled,1,16917.75,0,Sell Market Entry C,,,12/21/2023 9:30:10 AM,,
MNQ MAR24,Sell short,Market,1,16919.75,16919.75,Filled,1,16917.75,0,Sell Market Entry B,,,12/21/2023 9:30:10 AM,,
MNQ MAR24,Sell short,Market,1,16919.75,16919.75,Filled,1,16917.75,0,Sell Market Entry A,,,12/21/2023 9:30:10 AM,,
MNQ MAR24,Buy to cover,Limit,1,16913.75,16913.75,Cancelled,0,0,1,K.Chan Offset 3 C,,f0c86020-0a71-48c2-bbdd-1a7e801935842014964574,12/21/2023 9:30:09 AM,,
MNQ MAR24,Buy to cover,Limit,1,16914.75,16914.75,Cancelled,0,0,1,K.Chan Offset 1 A,,6eb9a3ec-6385-4492-ad44-8cdd7808ae7d1959790451,12/21/2023 9:30:09 AM,,
MNQ MAR24,Buy to cover,Limit,1,16914.25,16914.25,Cancelled,0,0,1,K.Chan Offset 2 B,,fd64fe61-9c45-46ce-a43e-007017c9f6182051296488,12/21/2023 9:30:09 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16915.25,16918.75,Filled,1,16919,0,Stop Loss Keltner channel C,,f0c86020-0a71-48c2-bbdd-1a7e801935842014964574,12/21/2023 9:30:09 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16915.25,16918.75,Filled,1,16919,0,Stop Loss Keltner channel B,,fd64fe61-9c45-46ce-a43e-007017c9f6182051296488,12/21/2023 9:30:09 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16915.25,16918.75,Filled,1,16919,0,Stop Loss Keltner channel A,,6eb9a3ec-6385-4492-ad44-8cdd7808ae7d1959790451,12/21/2023 9:30:09 AM,,
MNQ MAR24,Sell short,Market,1,16914.75,16914.75,Filled,1,16916.25,0,Sell Market Entry C,,,12/21/2023 9:30:09 AM,,
MNQ MAR24,Sell short,Market,1,16914.75,16914.75,Filled,1,16916.25,0,Sell Market Entry B,,,12/21/2023 9:30:09 AM,,
MNQ MAR24,Sell short,Market,1,16914.75,16914.75,Filled,1,16916.25,0,Sell Market Entry A,,,12/21/2023 9:30:09 AM,,
MNQ MAR24,Buy to cover,Limit,1,16912.00,16912.00,Cancelled,0,0,1,K.Chan Offset 3 C,,8c7fad75-3b9b-4189-993a-08c2b0b8c2221900482052,12/21/2023 9:30:08 AM,,
MNQ MAR24,Buy to cover,Limit,1,16912.00,16912.00,Cancelled,0,0,1,K.Chan Offset 2 B,,8e672b14-9107-4e4d-bf84-5fd0a7bd4569640576391,12/21/2023 9:30:08 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16914.50,16916.00,Filled,1,16915.75,0,Stop Loss Keltner channel C,,8c7fad75-3b9b-4189-993a-08c2b0b8c2221900482052,12/21/2023 9:30:08 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16914.50,16916.00,Filled,1,16916.25,0,Stop Loss Keltner channel B,,8e672b14-9107-4e4d-bf84-5fd0a7bd4569640576391,12/21/2023 9:30:08 AM,,
MNQ MAR24,Buy to cover,Limit,1,16912.50,16912.50,Cancelled,0,0,1,K.Chan Offset 1 A,,dd7c56b9-01b3-4d55-a975-9bce2ce3bec8526636555,12/21/2023 9:30:08 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16914.50,16914.50,Filled,1,16915.25,0,Stop Loss Keltner channel A,,dd7c56b9-01b3-4d55-a975-9bce2ce3bec8526636555,12/21/2023 9:30:08 AM,,
MNQ MAR24,Sell short,Market,1,16913.75,16913.75,Filled,1,16913.5,0,Sell Market Entry C,,,12/21/2023 9:30:07 AM,,
MNQ MAR24,Sell short,Market,1,16913.75,16913.75,Filled,1,16913.5,0,Sell Market Entry B,,,12/21/2023 9:30:07 AM,,
MNQ MAR24,Sell short,Market,1,16913.75,16913.75,Filled,1,16913.5,0,Sell Market Entry A,,,12/21/2023 9:30:07 AM,,
MNQ MAR24,Sell,Limit,1,16914.75,16914.75,Cancelled,0,0,1,K.Chan Offset 3 C,,da33e2b7-1301-4fbb-b432-89c8534e8c0e1299652432,12/21/2023 9:30:05 AM,,
MNQ MAR24,Sell,Limit,1,16914.00,16914.00,Cancelled,0,0,1,K.Chan Offset 2 B,,e3392bdf-806f-4afd-8bce-273f362974c91270724389,12/21/2023 9:30:05 AM,,
MNQ MAR24,Sell,Limit,1,16913.50,16913.50,Cancelled,0,0,1,K.Chan Offset 1 A,,306759b5-c607-497d-96d0-17201a12f5611250384111,12/21/2023 9:30:05 AM,,
MNQ MAR24,Sell,Stop Market,1,16912.25,16912.25,Filled,1,16911.5,0,Stop Loss Keltner channel C,,da33e2b7-1301-4fbb-b432-89c8534e8c0e1299652432,12/21/2023 9:30:05 AM,,
MNQ MAR24,Sell,Stop Market,1,16912.25,16912.25,Filled,1,16911.5,0,Stop Loss Keltner channel B,,e3392bdf-806f-4afd-8bce-273f362974c91270724389,12/21/2023 9:30:05 AM,,
MNQ MAR24,Sell,Stop Market,1,16912.25,16912.25,Filled,1,16911.5,0,Stop Loss Keltner channel A,,306759b5-c607-497d-96d0-17201a12f5611250384111,12/21/2023 9:30:05 AM,,
MNQ MAR24,Buy,Market,1,16913.75,16913.75,Filled,1,16912,0,Buy Market Entry C,,,12/21/2023 9:30:04 AM,,
MNQ MAR24,Buy,Market,1,16913.75,16913.75,Filled,1,16912,0,Buy Market Entry B,,,12/21/2023 9:30:04 AM,,
MNQ MAR24,Buy,Market,1,16913.75,16913.75,Filled,1,16912,0,Buy Market Entry A,,,12/21/2023 9:30:04 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16919.25,16919.25,Cancelled,0,0,1,Stop Loss Keltner channel C,,cf0a2866-a46c-40d8-b8d4-003e7705cb9b1136522105,12/21/2023 9:30:02 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16919.25,16919.25,Cancelled,0,0,1,Stop Loss Keltner channel B,,5272ea34-3d67-4378-aebf-0b701bc508b9899213457,12/21/2023 9:30:02 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16920.00,16920.00,Cancelled,0,0,1,Stop Loss Keltner channel A,,6f68faf7-2817-4fc0-bb6a-9058346099e8841146707,12/21/2023 9:30:02 AM,,
MNQ MAR24,Buy to cover,Limit,1,16918.50,16918.50,Filled,1,16918.5,0,K.Chan Offset 3 C,,cf0a2866-a46c-40d8-b8d4-003e7705cb9b1136522105,12/21/2023 9:30:02 AM,,
MNQ MAR24,Buy to cover,Limit,1,16918.50,16919.00,Filled,1,16918.5,0,K.Chan Offset 2 B,,5272ea34-3d67-4378-aebf-0b701bc508b9899213457,12/21/2023 9:30:02 AM,,
MNQ MAR24,Buy to cover,Limit,1,16919.50,16919.50,Filled,1,16919,0,K.Chan Offset 1 A,,6f68faf7-2817-4fc0-bb6a-9058346099e8841146707,12/21/2023 9:30:02 AM,,
MNQ MAR24,Sell short,Market,1,16920.75,16920.75,Filled,1,16919,0,Sell Market Entry C,,,12/21/2023 9:30:02 AM,,
MNQ MAR24,Sell short,Market,1,16920.75,16920.75,Filled,1,16919,0,Sell Market Entry B,,,12/21/2023 9:30:01 AM,,
MNQ MAR24,Sell short,Market,1,16920.75,16920.75,Filled,1,16920,0,Sell Market Entry A,,,12/21/2023 9:30:01 AM,,
MNQ MAR24,Sell,Market,3,0,0,Filled,3,16919.6666666667,0,Close Long,,,12/21/2023 9:30:01 AM,,
MNQ MAR24,Sell,Limit,1,16922.50,16922.50,Cancelled,0,0,1,K.Chan Offset 1 A,,99c6b783-77da-404d-af4d-c1c635cca82e867610261,12/21/2023 9:30:00 AM,,
MNQ MAR24,Sell,Stop Market,1,16920.50,16919.50,Cancelled,0,0,1,Stop Loss Keltner channel A,,99c6b783-77da-404d-af4d-c1c635cca82e867610261,12/21/2023 9:30:00 AM,,
MNQ MAR24,Sell,Limit,1,16923.50,16923.00,Rejected: Order 'ad035a580f194e548722c72246ced146' can't be submitted: The OCO ID ‘63e3dc1b-d302-4cdd-9914-401ba54b40cd1977925432’ cannot be reused. Please use a new OCO ID.,0,0,1,K.Chan Offset 2 B,,63e3dc1b-d302-4cdd-9914-401ba54b40cd1977925432,12/21/2023 9:30:00 AM,,
MNQ MAR24,Sell,Stop Market,1,16920.50,16920.50,Rejected: Sell stop or sell stop limit orders can't be placed above the market.,0,0,1,Stop Loss Keltner channel B,,63e3dc1b-d302-4cdd-9914-401ba54b40cd1977925432,12/21/2023 9:30:00 AM,,
MNQ MAR24,Buy,Market,1,16921.75,16921.75,Filled,1,16923,0,Buy Market Entry C,,,12/21/2023 9:30:00 AM,,
MNQ MAR24,Buy,Market,1,16921.75,16921.75,Filled,1,16923,0,Buy Market Entry B,,,12/21/2023 9:30:00 AM,,
MNQ MAR24,Buy,Market,1,16921.75,16921.75,Filled,1,16922,0,Buy Market Entry A,,,12/21/2023 9:30:00 AM,,
MNQ MAR24,Sell,Limit,1,16925.00,16925.00,Cancelled,0,0,1,K.Chan Offset 3 C,,a6a8059c-b3ac-4238-9806-b35d44dee5b518875033,12/21/2023 9:29:53 AM,,
MNQ MAR24,Sell,Limit,1,16924.50,16924.50,Cancelled,0,0,1,K.Chan Offset 2 B,,a0b535b5-e5bc-41da-8076-d64f3ae569931535396340,12/21/2023 9:29:53 AM,,
MNQ MAR24,Sell,Limit,1,16924.00,16924.00,Cancelled,0,0,1,K.Chan Offset 1 A,,a5f72a0d-8395-458a-a791-291a12c3801a1175749329,12/21/2023 9:29:53 AM,,
MNQ MAR24,Sell,Stop Market,1,16922.50,16922.50,Filled,1,16922.5,0,Stop Loss Keltner channel C,,a6a8059c-b3ac-4238-9806-b35d44dee5b518875033,12/21/2023 9:29:52 AM,,
MNQ MAR24,Sell,Stop Market,1,16922.50,16922.50,Filled,1,16922.5,0,Stop Loss Keltner channel B,,a0b535b5-e5bc-41da-8076-d64f3ae569931535396340,12/21/2023 9:29:52 AM,,
MNQ MAR24,Sell,Stop Market,1,16922.50,16922.50,Filled,1,16922.5,0,Stop Loss Keltner channel A,,a5f72a0d-8395-458a-a791-291a12c3801a1175749329,12/21/2023 9:29:52 AM,,
MNQ MAR24,Buy,Market,1,16922.25,16922.25,Filled,1,16922.5,0,Buy Market Entry C,,,12/21/2023 9:29:51 AM,,
MNQ MAR24,Buy,Market,1,16922.25,16922.25,Filled,1,16922.5,0,Buy Market Entry B,,,12/21/2023 9:29:51 AM,,
MNQ MAR24,Buy,Market,1,16922.25,16922.25,Filled,1,16922.5,0,Buy Market Entry A,,,12/21/2023 9:29:51 AM,,
MNQ MAR24,Buy to cover,Limit,1,16923.25,16923.25,Cancelled,0,0,1,K.Chan Offset 3 C,,5e2df905-6b2f-4b13-9f83-df22476281d52035408203,12/21/2023 9:29:34 AM,,
MNQ MAR24,Buy to cover,Limit,1,16923.75,16923.75,Cancelled,0,0,1,K.Chan Offset 2 B,,7f2bfd8c-cd18-4a8c-8471-3344b78983612060101808,12/21/2023 9:29:34 AM,,
MNQ MAR24,Buy to cover,Limit,1,16924.25,16924.25,Cancelled,0,0,1,K.Chan Offset 1 A,,d998852d-4309-49df-8245-bd20945636d21575130475,12/21/2023 9:29:34 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16925.75,16926.25,Filled,1,16926.25,0,Stop Loss Keltner channel C,,5e2df905-6b2f-4b13-9f83-df22476281d52035408203,12/21/2023 9:29:34 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16925.75,16926.25,Filled,1,16926.25,0,Stop Loss Keltner channel B,,7f2bfd8c-cd18-4a8c-8471-3344b78983612060101808,12/21/2023 9:29:34 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16925.75,16926.25,Filled,1,16926.25,0,Stop Loss Keltner channel A,,d998852d-4309-49df-8245-bd20945636d21575130475,12/21/2023 9:29:34 AM,,
MNQ MAR24,Sell short,Market,1,16925.25,16925.25,Filled,1,16925.25,0,Sell Market Entry C,,,12/21/2023 9:29:23 AM,,
MNQ MAR24,Sell short,Market,1,16925.25,16925.25,Filled,1,16925.25,0,Sell Market Entry B,,,12/21/2023 9:29:23 AM,,
MNQ MAR24,Sell short,Market,1,16925.25,16925.25,Filled,1,16925.25,0,Sell Market Entry A,,,12/21/2023 9:29:23 AM,,
MNQ MAR24,Buy to cover,Limit,1,16922.00,16922.00,Cancelled,0,0,1,K.Chan Offset 3 C,,4862f772-e394-4366-af60-a2b8bfee9a261003606346,12/21/2023 9:29:21 AM,,
MNQ MAR24,Buy to cover,Limit,1,16922.50,16922.50,Cancelled,0,0,1,K.Chan Offset 2 B,,aec34143-b650-467f-a6c4-fe86794e54fd1238487667,12/21/2023 9:29:21 AM,,
MNQ MAR24,Buy to cover,Limit,1,16923.00,16923.00,Cancelled,0,0,1,K.Chan Offset 1 A,,7ccb7e35-dd92-437c-8115-a2905b62a01f876251860,12/21/2023 9:29:21 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16923.75,16926.25,Filled,1,16926.25,0,Stop Loss Keltner channel C,,4862f772-e394-4366-af60-a2b8bfee9a261003606346,12/21/2023 9:29:21 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16923.75,16926.25,Filled,1,16926.25,0,Stop Loss Keltner channel B,,aec34143-b650-467f-a6c4-fe86794e54fd1238487667,12/21/2023 9:29:21 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16923.75,16926.25,Filled,1,16926.25,0,Stop Loss Keltner channel A,,7ccb7e35-dd92-437c-8115-a2905b62a01f876251860,12/21/2023 9:29:21 AM,,
MNQ MAR24,Sell short,Market,1,16923.75,16923.75,Filled,1,16923.75,0,Sell Market Entry C,,,12/21/2023 9:29:12 AM,,
MNQ MAR24,Sell short,Market,1,16923.75,16923.75,Filled,1,16923.75,0,Sell Market Entry B,,,12/21/2023 9:29:12 AM,,
MNQ MAR24,Sell short,Market,1,16923.75,16923.75,Filled,1,16923.75,0,Sell Market Entry A,,,12/21/2023 9:29:12 AM,,
MNQ MAR24,Sell,Stop Market,1,16919.50,16919.50,Cancelled,0,0,1,Stop Loss Keltner channel C,,bf9337c7-8e0d-4faf-9c2f-72bac83a9fd8592061115,12/21/2023 9:28:46 AM,,
MNQ MAR24,Sell,Stop Market,1,16918.25,16917.50,Cancelled,0,0,1,Stop Loss Keltner channel B,,f497c7ed-8305-4567-99ab-13956f28a372644303824,12/21/2023 9:28:46 AM,,
MNQ MAR24,Sell,Stop Market,1,16918.25,16917.50,Cancelled,0,0,1,Stop Loss Keltner channel A,,9d690487-91b9-441f-afb6-7f6679c38628749693240,12/21/2023 9:28:46 AM,,
MNQ MAR24,Sell,Limit,1,16920.00,16920.00,Filled,1,16920.25,0,K.Chan Offset 3 C,,bf9337c7-8e0d-4faf-9c2f-72bac83a9fd8592061115,12/21/2023 9:28:46 AM,,
MNQ MAR24,Sell,Limit,1,16919.50,16919.50,Filled,1,16919.75,0,K.Chan Offset 2 B,,f497c7ed-8305-4567-99ab-13956f28a372644303824,12/21/2023 9:28:46 AM,,
MNQ MAR24,Sell,Limit,1,16919.00,16919.00,Filled,1,16919.75,0,K.Chan Offset 1 A,,9d690487-91b9-441f-afb6-7f6679c38628749693240,12/21/2023 9:28:46 AM,,
MNQ MAR24,Buy,Market,1,16918.25,16918.25,Filled,1,16918.25,0,Buy Market Entry C,,,12/21/2023 9:28:29 AM,,
MNQ MAR24,Buy,Market,1,16918.25,16918.25,Filled,1,16918.25,0,Buy Market Entry B,,,12/21/2023 9:28:29 AM,,
MNQ MAR24,Buy,Market,1,16918.25,16918.25,Filled,1,16918.25,0,Buy Market Entry A,,,12/21/2023 9:28:29 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16919.25,16919.25,Cancelled,0,0,1,Stop Loss Keltner channel C,,0d5a178f-d7f1-47e6-86a9-098104700c4b1236663328,12/21/2023 9:28:24 AM,,
MNQ MAR24,Buy to cover,Limit,1,16918.25,16918.25,Filled,1,16918.25,0,K.Chan Offset 3 C,,0d5a178f-d7f1-47e6-86a9-098104700c4b1236663328,12/21/2023 9:28:24 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16920.25,16920.25,Cancelled,0,0,1,Stop Loss Keltner channel B,,75dbe70c-c432-4ad7-a61c-fab2db8ef9bc1848106527,12/21/2023 9:28:21 AM,,
MNQ MAR24,Buy to cover,Limit,1,16919.00,16919.00,Filled,1,16919,0,K.Chan Offset 2 B,,75dbe70c-c432-4ad7-a61c-fab2db8ef9bc1848106527,12/21/2023 9:28:20 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16921.00,16921.00,Cancelled,0,0,1,Stop Loss Keltner channel A,,f5b8c419-32f4-4445-8c18-85b6052419f122168832,12/21/2023 9:28:09 AM,,
MNQ MAR24,Buy to cover,Limit,1,16919.50,16919.50,Filled,1,16919.5,0,K.Chan Offset 1 A,,f5b8c419-32f4-4445-8c18-85b6052419f122168832,12/21/2023 9:28:09 AM,,
MNQ MAR24,Sell short,Market,1,16920.75,16920.75,Filled,1,16920.75,0,Sell Market Entry C,,,12/21/2023 9:28:03 AM,,
MNQ MAR24,Sell short,Market,1,16920.75,16920.75,Filled,1,16920.75,0,Sell Market Entry B,,,12/21/2023 9:28:03 AM,,
MNQ MAR24,Sell short,Market,1,16920.75,16920.75,Filled,1,16920.75,0,Sell Market Entry A,,,12/21/2023 9:28:03 AM,,
MNQ MAR24,Sell,Stop Market,1,16920.00,16920.00,Cancelled,0,0,1,Stop Loss Keltner channel C,,10e9243d-5ee0-4113-a9f7-94c94563e5272072276324,12/21/2023 9:28:02 AM,,
MNQ MAR24,Sell,Stop Market,1,16919.50,16919.50,Cancelled,0,0,1,Stop Loss Keltner channel B,,0d2c8fa2-5ae3-410b-a9ec-cc3ff22c22ef614229947,12/21/2023 9:28:02 AM,,
MNQ MAR24,Sell,Stop Market,1,16919.50,16919.50,Cancelled,0,0,1,Stop Loss Keltner channel A,,0bd896fd-61f5-4e00-aa1c-f7e1ce73b3242083751547,12/21/2023 9:28:02 AM,,
MNQ MAR24,Sell,Limit,1,16921.50,16921.50,Filled,1,16921.5,0,K.Chan Offset 3 C,,10e9243d-5ee0-4113-a9f7-94c94563e5272072276324,12/21/2023 9:28:02 AM,,
MNQ MAR24,Sell,Limit,1,16921.00,16921.00,Filled,1,16921,0,K.Chan Offset 2 B,,0d2c8fa2-5ae3-410b-a9ec-cc3ff22c22ef614229947,12/21/2023 9:28:02 AM,,
MNQ MAR24,Sell,Limit,1,16920.75,16920.50,Filled,1,16920.75,0,K.Chan Offset 1 A,,0bd896fd-61f5-4e00-aa1c-f7e1ce73b3242083751547,12/21/2023 9:28:02 AM,,
MNQ MAR24,Buy,Market,1,16920.25,16920.25,Filled,1,16920,0,Buy Market Entry C,,,12/21/2023 9:28:00 AM,,
MNQ MAR24,Buy,Market,1,16920.25,16920.25,Filled,1,16920,0,Buy Market Entry B,,,12/21/2023 9:28:00 AM,,
MNQ MAR24,Buy,Market,1,16920.25,16920.25,Filled,1,16920.25,0,Buy Market Entry A,,,12/21/2023 9:28:00 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16920.50,16920.75,Cancelled,0,0,1,Stop Loss Keltner channel C,,fdbbeba0-134d-4412-a6b3-c135f23488cb379412164,12/21/2023 9:28:00 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16920.50,16922.75,Cancelled,0,0,1,Stop Loss Keltner channel B,,e966b04e-6fe8-4719-83f0-9fde4ca00fef835466778,12/21/2023 9:27:59 AM,,
